tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,oid
ztf,58365.475034699775,611475035815010002,1,611475035815,20.5603,-1,611,0.533058,20.125,16.552706,20.1084,0.330419,100.0,0.012306854,0.2798,59.898802,50.278119,0.52,t12_f5_c3,20.0101,0.3139,False,True,False,bulk_1.0.0,0.0,6.13465865815015e+17,,,ZTF17aaaaaal
ztf,58367.46586810006,613465865815015018,1,613465865815,20.999924,1,613,0.610792,18.851116,16.393763,18.8937,0.16431487,0.0014989467,0.017089747,0.0761,59.899284,50.2782066,0.57,t8_f5_c3,18.8971,0.0903,False,True,False,bulk_1.0.0,0.0,6.18454235815015e+17,0.0,742120158.0,ZTF17aaaaaal
ztf,58372.45423609996,618454235815015021,1,618454235815,21.001324,1,618,0.2750444,19.14897,16.4212,19.1905,0.15445831,100.0,0.012522852,0.0945,59.899156,50.2781443,0.61,t8_f5_c3,19.0919,0.1018,True,True,False,bulk_1.0.0,0.0,0.0,0.0,742120158.0,ZTF17aaaaaal
ztf,58429.42415509978,675424155815015029,1,675424155815,20.928917,1,675,0.2084385,18.802189,16.38857,19.1363,0.20548435,0.014422617,0.02225007,0.0938,59.8990493,50.2780901,0.47666666,t8_f5_c3,19.2434,0.1219,False,True,False,bulk_1.0.0,0.0,7.0135853581501e+17,0.0,742120158.0,ZTF17aaaaaal
ztf,58434.40796299977,680407965815015046,1,680407965815,20.245975,1,680,0.5570912,18.905378,16.399282,19.0835,0.19011359,0.008038764,0.018904911,0.1015,59.8988952,50.2782805,0.6166667,t8_f5_c3,18.9702,0.1109,False,True,False,bulk_1.0.0,0.0,7.0135853581501e+17,0.0,742120158.0,ZTF17aaaaaal
ztf,58450.35199069977,696351995815010008,2,696351995815,19.869883,-1,696,0.089397326,18.487768,15.748805,19.052,0.15242822,100.0,0.012231512,0.1905,59.8990133,50.2781236,0.63666666,t8_f5_c3,19.048,0.2358,False,True,False,bulk_1.0.0,0.0,7.2031702581501e+17,0.0,742120258.0,ZTF17aaaaaal
ztf,58455.35853009997,701358535815010002,2,701358535815,20.408705,-1,701,0.47552377,18.451986,15.751728,18.6776,0.096324675,100.0,0.008010033,0.0961,59.8988459,50.2780956,0.54,t8_f5_c3,18.6267,0.1104,False,True,False,bulk_1.0.0,0.0,7.2031702581501e+17,0.0,742120258.0,ZTF17aaaaaal
ztf,58456.216006900184,702216005815010005,2,702216005815,20.177778,-1,702,0.35548624,18.35154,15.760515,18.5823,0.092251875,100.0,0.008483309,0.0884,59.8989699,50.2780492,0.68,t8_f5_c3,18.4744,0.0965,False,True,False,bulk_1.0.0,0.0,7.2031702581501e+17,0.0,742120258.0,ZTF17aaaaaal
ztf,58456.270717599895,702270715815010009,2,702270715815,20.503155,-1,702,0.24591157,18.482641,15.749217,18.606,0.13220143,100.0,0.010662687,0.0866,59.898985,50.278192,0.5566667,t8_f5_c3,18.6485,0.1081,False,True,False,bulk_1.0.0,0.0,7.2031702581501e+17,0.0,742120258.0,ZTF17aaaaaal
ztf,58462.29708330007,708297085815015009,2,708297085815,19.341759,1,708,0.39020443,18.256762,15.569547,18.5485,0.13278031,100.0,0.011175009,0.2228,59.8991322,50.2780405,0.61,t8_f5_c3,18.4682,0.2602,False,True,False,bulk_1.0.0,0.0,7.2031702581501e+17,0.0,742120258.0,ZTF17aaaaaal
ztf,58465.26181709999,711261815815010002,2,711261815815,20.343231,-1,711,0.31657645,18.47502,15.749835,18.6106,0.15186337,100.0,0.012341816,0.09,59.898909,50.2781188,0.5233333,t8_f5_c3,18.528,0.1007,False,True,False,bulk_1.0.0,0.0,7.2031702581501e+17,0.0,742120258.0,ZTF17aaaaaal
ztf,58469.18366899993,715183665815010001,1,715183665815,19.5612,-1,715,0.706605,19.6303,16.5763,19.7166,0.495179,0.021865353,0.029727757,0.5093,59.898772,50.2780368,0.49,t12_f5_c3,19.325,0.4521,False,True,False,bulk_1.0.0,0.0,7.2031702581501e+17,,,ZTF17aaaaaal
ztf,58474.317025499884,720317025815010002,2,720317025815,19.257902,-1,720,0.4255164,18.428041,15.753743,19.1197,0.18899065,100.0,0.016096113,0.3416,59.8989412,50.278237,0.56666666,t8_f5_c3,19.1014,0.4273,False,True,False,bulk_1.0.0,0.0,7.27309795815015e+17,0.0,742120258.0,ZTF17aaaaaal
ztf,58481.2762616002,727276265815015027,1,727276265815,20.1906,1,727,0.416805,19.4575,16.443195,20.0097,0.226758,100.0,0.0141201895,0.2441,59.8989007,50.2782347,0.55,t12_f5_c3,19.7289,0.2308,False,True,False,bulk_1.0.0,0.0,7.51119805815015e+17,,,ZTF17aaaaaal
ztf,58481.30979169998,727309795815015033,2,727309795815,20.209688,1,727,0.17999826,18.37003,15.578637,18.2594,0.094181575,100.0,0.0072012707,0.0692,59.8990935,50.278092,0.68333334,t8_f5_c3,18.2973,0.0858,False,True,False,bulk_1.0.0,0.0,7.51119805815015e+17,0.0,742120258.0,ZTF17aaaaaal
ztf,58482.19263890013,728192635815015040,2,728192635815,19.978838,1,728,0.31973946,17.880074,15.532296,17.8528,0.0955299,100.0,0.010990775,0.0503,59.8989389,50.2781964,0.66,t8_f5_c3,17.8136,0.0582,False,True,False,bulk_1.0.0,0.0,7.51119805815015e+17,0.0,742120258.0,ZTF17aaaaaal
ztf,58486.13343749987,732133435815015031,2,732133435815,20.334644,1,732,0.61739457,18.333145,15.575772,18.2196,0.16197702,100.0,0.01277922,0.0669,59.8990611,50.2783097,0.51,t8_f5_c3,18.221,0.0804,False,True,False,bulk_1.0.0,0.0,7.51119805815015e+17,0.0,742120258.0,ZTF17aaaaaal
ztf,58491.202673600055,737202675815015018,1,737202675815,20.773653,1,737,0.11236974,19.144196,16.420813,19.1805,0.1509661,100.0,0.012289264,0.1075,59.8990494,50.2781196,0.6166667,t8_f5_c3,19.1009,0.1201,False,True,False,bulk_1.0.0,0.0,7.51119805815015e+17,0.0,742120158.0,ZTF17aaaaaal
ztf,58493.25843749987,739258435815010003,2,739258435815,20.482483,-1,739,0.25107187,18.399073,15.756247,18.6312,0.08775539,100.0,0.007693844,0.0898,59.8990902,50.2780714,0.25857142,t8_f5_c3,18.5621,0.1013,False,True,False,bulk_1.0.0,0.0,7.51119805815015e+17,0.0,742120258.0,ZTF17aaaaaal
ztf,58505.11980320001,751119805815015012,2,751119805815,19.676289,1,751,0.043929838,18.320911,15.574802,18.2491,0.12055427,100.0,0.009610345,0.1005,59.8990594,50.2781274,0.56,t15_f5_c3,18.1183,0.1111,False,True,False,bulk_1.0.0,0.0,7.5421486581501e+17,0.0,742120258.0,ZTF17aaaaaal
ztf,58507.22303240001,753223035815010003,2,753223035815,19.9859,-1,753,0.673528,18.2774,15.767594,18.8739,0.21337,0.0132405935,0.021145176,0.1515,59.899135,50.2779567,0.204286,t15_f5_c3,18.9545,0.2022,False,True,False,bulk_1.0.0,0.0,7.5421486581501e+17,,,ZTF17aaaaaal
ztf,58508.214861100074,754214865815010005,2,754214865815,20.03351,-1,754,0.78264356,18.115185,15.785072,18.5253,0.10579633,100.0,0.012371594,0.0861,59.899184,50.2779345,0.40857142,t15_f5_c3,18.4603,0.0981,False,True,False,bulk_1.0.0,0.0,7.56179645815015e+17,0.0,742120258.0,ZTF17aaaaaal
ztf,58510.17964120023,756179645815015026,1,756179645815,20.118647,1,756,0.21304931,19.135635,16.420113,19.3254,0.20622328,100.0,0.016909411,0.1502,59.8991086,50.2781197,0.5371429,t15_f5_c3,19.29,0.1784,False,True,False,bulk_1.0.0,0.0,7.6919519581501e+17,0.0,742120158.0,ZTF17aaaaaal
ztf,58510.21839120006,756218395815015008,2,756218395815,18.648838,1,756,0.25267467,18.01113,15.546594,17.7276,0.17075534,0.011417079,0.01764249,0.1187,59.8990474,50.278065,0.44,t15_f5_c3,17.6207,0.136,False,True,False,bulk_1.0.0,0.0,7.6919519581501e+17,0.0,742120258.0,ZTF17aaaaaal
ztf,58522.1962036998,768196205815010003,2,768196205815,20.490246,-1,768,0.31263736,18.377346,15.758172,18.5551,0.11927658,100.0,0.010687736,0.0867,59.8990374,50.2780489,0.19428572,t15_f5_c3,18.4946,0.0987,False,True,False,bulk_1.0.0,0.0,7.6919519581501e+17,0.0,742120258.0,ZTF17aaaaaal
ztf,58523.195196799934,769195195815010010,2,769195195815,20.591805,-1,769,0.6818381,18.413216,15.755015,18.5953,0.18563952,100.0,0.016046869,0.087,59.8989005,50.2779691,0.17142858,t15_f5_c3,18.6391,0.1085,False,True,False,bulk_1.0.0,0.0,7.85201575815015e+17,0.0,742120258.0,ZTF17aaaaaal
ztf,58539.20157410018,785201575815015020,2,785201575815,20.26608,1,785,0.23968093,17.861042,15.530089,17.8645,0.09313394,100.0,0.010882456,0.0519,59.8989598,50.2780986,0.3257143,t15_f5_c3,17.8662,0.0626,True,True,False,bulk_1.0.0,0.0,0.0,0.0,742120258.0,ZTF17aaaaaal
ztf,58582.17657409981,828176575815015006,2,828176575815,19.158844,1,828,0.23352288,18.150106,15.560156,17.8705,0.1639268,0.006496407,0.015089321,0.1251,59.8991559,50.2781353,0.56142855,t15_f5_c3,17.8839,0.1604,False,True,False,bulk_1.0.0,0.0,8.32143555815015e+17,0.0,742120258.0,ZTF17aaaaaal
ztf,58586.14355320018,832143555815015005,2,832143555815,19.283035,1,832,0.46985826,18.179178,15.562799,18.3259,0.16119653,0.0048285625,0.014481189,0.1513,59.8988628,50.2780744,0.55285716,t15_f5_c3,18.3975,0.204,True,True,False,bulk_1.0.0,0.0,0.0,0.0,742120258.0,ZTF17aaaaaal
ztf,58693.48840280017,939488405815010006,2,939488405815,20.161049,-1,939,0.6292205,18.42464,15.754033,18.4808,0.20249617,0.0058622947,0.017305091,0.0945,59.8988772,50.2779931,0.47857141,t17_f5_c3,18.4378,0.1109,False,True,False,bulk_1.0.0,0.0,9.42454445815015e+17,0.858651,742120258.0,ZTF17aaaaaal
ztf,58696.454444400035,942454445815015012,1,942454445815,20.594854,1,942,0.5400981,19.089054,16.416216,19.3339,0.14644085,100.0,0.012488989,0.1443,59.899219,50.2780587,0.78,t17_f5_c3,19.369,0.181,False,True,False,bulk_1.0.0,0.0,9.5348625581501e+17,0.78156817,742120158.0,ZTF17aaaaaal
ztf,58696.49351850012,942493515815015009,2,942493515815,20.334612,1,942,0.28297216,17.929604,15.537881,17.8193,0.09839907,100.0,0.010871811,0.0519,59.8991669,50.2781622,0.82,t17_f5_c3,17.8213,0.0626,False,True,False,bulk_1.0.0,0.0,9.5348625581501e+17,0.84094274,742120258.0,ZTF17aaaaaal
ztf,58707.486250000075,953486255815010006,2,953486255815,20.528645,-1,953,0.79800105,18.390217,15.757027,18.7506,0.21440041,0.009648848,0.018964853,0.1016,59.8987581,50.2780113,0.3642857,t17_f5_c3,18.7015,0.1161,False,True,False,bulk_1.0.0,0.0,9.7349721581501e+17,0.36599106,742120258.0,ZTF17aaaaaal
ztf,58717.47113429988,963471135815010012,2,963471135815,20.013927,-1,963,0.6652874,18.508898,15.747128,18.6448,0.098142035,100.0,0.0077116415,0.1312,59.898911,50.277972,0.7014286,t17_f5_c3,18.5994,0.1562,False,True,False,bulk_1.0.0,0.0,9.7349721581501e+17,0.8018546,742120258.0,ZTF17aaaaaal
ztf,58724.48880789988,970488805815015014,2,970488805815,20.385607,1,970,0.196081,18.055143,15.551059,18.0558,0.07362685,100.0,0.0073350407,0.0588,59.8990328,50.2780816,0.9128571,t17_f5_c3,18.0632,0.0706,False,True,False,bulk_1.0.0,0.0,9.7349721581501e+17,0.99732566,742120258.0,ZTF17aaaaaal
ztf,58727.49721059995,973497215815010003,2,973497215815,20.535982,-1,973,0.39071512,18.368923,15.75893,18.5766,0.13248836,100.0,0.011972381,0.0863,59.8989035,50.2780766,0.5871429,t17_f5_c3,18.5172,0.0977,False,True,False,bulk_1.0.0,0.0,1.00248603581501e+18,0.44175535,742120258.0,ZTF17aaaaaal
ztf,58750.47050930001,996470505815010006,2,996470505815,20.1595,-1,996,0.790899,18.2297,15.772437,18.7617,0.258615,0.02119803,0.026899766,0.121,59.8993793,50.2780685,0.325714,t17_f5_c3,19.0466,0.1948,False,True,False,bulk_1.0.0,0.0,1.01251869581501e+18,,,ZTF17aaaaaal
ztf,58756.48603009991,1002486035815010006,2,1002486035815,20.312485,-1,1002,1.0353293,17.972038,15.803114,18.15,0.12255802,100.0,0.016625402,0.0649,59.8985953,50.2781031,0.61714286,t17_f5_c3,18.1888,0.0817,False,True,False,bulk_1.0.0,0.0,1.01251869581501e+18,0.6097817,742120258.0,ZTF17aaaaaal
ztf,58766.518692099955,1012518695815010006,2,1012518695815,20.263275,-1,1012,0.6336931,19.095343,15.712094,19.443,0.20168257,100.0,0.008940652,0.2153,59.8988535,50.2780098,0.49714285,t17_f5_c3,19.5787,0.2959,False,True,False,bulk_1.0.0,0.0,1.03038428581501e+18,0.80352795,742120258.0,ZTF17aaaaaal
ztf,58769.42428239994,1015424285815010007,2,1015424285815,19.6917,-1,1015,0.40242,18.3786,15.75806,18.5916,0.209538,0.009195837,0.01875198,0.1714,59.8989077,50.2780653,0.378571,t17_f5_c3,18.422,0.1851,False,True,False,bulk_1.0.0,0.0,1.03038428581501e+18,,,ZTF17aaaaaal
ztf,58784.3842823999,1030384285815010013,2,1030384285815,19.730627,-1,1030,0.28083545,18.250492,15.770297,18.5457,0.120749496,100.0,0.012297232,0.11,59.8990637,50.2780561,0.8214286,t17_f5_c3,18.5396,0.1347,True,True,False,bulk_1.0.0,0.0,0.0,0.99988127,742120258.0,ZTF17aaaaaal
ztf,58827.25483800005,1073254835815010003,2,1073254835815,19.292728,-1,1073,0.26440772,18.253313,15.77001,18.4591,0.16348667,0.0016154867,0.016602032,0.1913,59.8989991,50.278068,0.63714284,t17_f5_c3,18.4937,0.251,False,True,False,bulk_1.0.0,0.0,1.08322879581501e+18,0.8243457,742120258.0,ZTF17aaaaaal
ztf,58834.218622699846,1080218625815015010,1,1080218625815,19.7267,1,1080,0.179538,19.072,16.414751,19.36,0.233654,0.010363847,0.020215001,0.1851,59.8990423,50.2781993,0.785714,t17_f5_c3,19.5402,0.2719,False,True,False,bulk_1.0.0,0.0,1.08322879581501e+18,,,ZTF17aaaaaal
ztf,58837.22879630001,1083228795815010020,1,1083228795815,20.313736,-1,1083,0.7127051,19.675688,16.573635,20.0411,0.20069115,100.0,0.011526756,0.2662,59.8989045,50.2779662,0.79142857,t17_f5_c3,19.8771,0.2823,False,True,False,bulk_1.0.0,0.0,1.095159095815015e+18,0.9888667,742120158.0,ZTF17aaaaaal
ztf,58849.098240700085,1095098245815015010,1,1095098245815,20.5324,1,1095,0.63127,19.683,16.45595,19.6206,0.305852,100.0,0.015656361,0.2023,59.8992567,50.2780424,0.381429,t17_f5_c3,19.611,0.2477,False,True,False,bulk_1.0.0,0.0,1.095159095815015e+18,,,ZTF17aaaaaal
ztf,58849.159097199794,1095159095815015009,2,1095159095815,20.428724,1,1095,0.38199517,18.228563,15.567145,18.2692,0.11743657,100.0,0.010121298,0.0705,59.8988786,50.2781509,0.5485714,t17_f5_c3,18.2553,0.0848,False,True,False,bulk_1.0.0,0.0,1.10616516581501e+18,0.72740823,742120258.0,ZTF17aaaaaal
ztf,58849.159097199794,1095159095815015010,2,1095159095815,20.4287,1,1095,0.786775,18.2756,15.57112,18.2801,0.086189,100.0,0.0071393666,0.073,59.8988417,50.2783155,0.657143,t17_f5_c3,18.3173,0.0911,False,True,False,bulk_1.0.0,0.0,1.10616516581501e+18,,,ZTF17aaaaaal
ztf,58849.18017360009,1095180175815015016,2,1095180175815,20.371927,1,1095,0.38528386,18.108746,15.556282,18.477,0.14632118,0.0031954586,0.013941894,0.0837,59.899136,50.2780436,0.5314286,t17_f5_c3,18.4401,0.0992,False,True,False,bulk_1.0.0,0.0,1.10616516581501e+18,0.9131398,742120258.0,ZTF17aaaaaal
ztf,58849.18017360009,1095180175815015017,2,1095180175815,20.371927,1,1095,0.24509259,18.152395,15.560367,18.2978,0.07764722,100.0,0.007133691,0.0743,59.8989533,50.2781702,0.6685714,t17_f5_c3,18.2982,0.0898,False,True,False,bulk_1.0.0,0.0,1.10616516581501e+18,0.7470342,742120258.0,ZTF17aaaaaal
ztf,58852.17383099999,1098173835815010010,2,1098173835815,20.3993,-1,1098,0.974841,18.5967,15.74052,18.9188,0.318289,0.016342284,0.022927107,0.136,59.8986207,50.2781436,0.331429,t17_f5_c3,18.9764,0.1755,False,True,False,bulk_1.0.0,0.0,1.12617165581501e+18,,,ZTF17aaaaaal
ztf,58853.149745400064,1099149745815015003,2,1099149745815,19.557972,1,1099,0.39158657,17.950886,15.540212,18.1327,0.10817863,100.0,0.011745511,0.1314,59.8988753,50.2781298,0.5157143,t17_f5_c3,18.1673,0.1712,False,True,False,bulk_1.0.0,0.0,1.12617165581501e+18,0.904693,742120258.0,ZTF17aaaaaal
ztf,58855.19912040001,1101199125815010012,2,1101199125815,19.576307,-1,1101,0.6714483,18.340832,15.761505,18.8772,0.13156717,100.0,0.012229728,0.1919,59.8989473,50.2779583,0.6571429,t17_f5_c3,18.9423,0.2562,False,True,False,bulk_1.0.0,0.0,1.12617165581501e+18,0.9943588,742120258.0,ZTF17aaaaaal
ztf,58860.165161999874,1106165165815010002,2,1106165165815,19.687132,-1,1106,0.07266978,18.463062,15.750813,18.532,0.11209912,100.0,0.0092193885,0.1429,59.8990234,50.2781216,0.92285717,t17_f5_c3,18.5096,0.1762,False,True,False,bulk_1.0.0,0.0,1.12617165581501e+18,0.9980753,742120258.0,ZTF17aaaaaal
ztf,58861.16349539999,1107163495815010005,2,1107163495815,19.705145,-1,1107,0.59285194,18.603745,15.740014,18.8708,0.10581863,100.0,0.007569548,0.1533,59.8990003,50.2779684,0.81714284,t17_f5_c3,18.805,0.1791,False,True,False,bulk_1.0.0,0.0,1.12617165581501e+18,0.9929727,742120258.0,ZTF17aaaaaal
ztf,58863.14361110004,1109143615815015022,1,1109143615815,20.676907,1,1109,0.42090982,18.927683,16.40148,19.0764,0.12346499,100.0,0.012052094,0.1034,59.8991523,50.2780583,0.93714285,t17_f5_c3,18.994,0.1164,False,True,False,bulk_1.0.0,0.0,1.12617165581501e+18,0.9909184,742120158.0,ZTF17aaaaaal
ztf,58863.16709489981,1109167095815015129,1,1109167095815,19.856249,1,1109,0.6462625,18.718878,16.379234,18.9391,0.12298492,100.0,0.014255898,0.1889,59.8992118,50.2780054,0.6414286,t17_f5_c3,18.7746,0.2037,False,True,False,bulk_1.0.0,0.0,1.12617165581501e+18,0.8592225,742120158.0,ZTF17aaaaaal
ztf,58877.12711809995,1123127115815015015,2,1123127115815,20.315289,1,1123,0.13889356,17.94173,15.539214,17.9949,0.0871818,100.0,0.009537164,0.057,59.8990483,50.2781733,0.8442857,t17_f5_c3,18.02,0.0703,False,True,False,bulk_1.0.0,0.0,1.142154645815015e+18,0.99918795,742120258.0,ZTF17aaaaaal
ztf,58879.09837959986,1125098375815010003,2,1125098375815,19.410414,-1,1125,0.8438535,18.428724,15.753685,18.4507,0.19827877,0.0044562235,0.01687565,0.181,59.8987253,50.2780173,0.46571428,t17_f5_c3,18.4544,0.2296,False,True,False,bulk_1.0.0,0.0,1.142154645815015e+18,0.51634127,742120258.0,ZTF17aaaaaal
ztf,58880.17165509984,1126171655815010009,2,1126171655815,20.121855,-1,1126,0.55610937,18.260681,15.769265,18.5424,0.13420184,100.0,0.013526702,0.0989,59.8988983,50.2780115,0.69,t17_f5_c3,18.568,0.1242,False,True,False,bulk_1.0.0,0.0,1.142154645815015e+18,0.9733099,742120258.0,ZTF17aaaaaal
ztf,58880.20013889996,1126200135815010018,2,1126200135815,20.203169,-1,1126,0.7587256,18.574726,15.74212,18.4041,0.1124073,100.0,0.008274695,0.0874,59.899204,50.2779483,0.60571426,t17_f5_c3,18.3697,0.1039,False,True,False,bulk_1.0.0,0.0,1.142154645815015e+18,0.84014785,742120258.0,ZTF17aaaaaal
ztf,58882.17857640004,1128178575815015008,2,1128178575815,19.3144,1,1128,0.274881,17.7211,15.512775,17.762,0.084955,100.0,0.011113715,0.0572,59.8991573,50.2781709,0.784286,t17_f5_c3,17.7398,0.0692,False,True,False,bulk_1.0.0,0.0,1.142154645815015e+18,,,ZTF17aaaaaal
ztf,58884.16574069997,1130165745815010006,2,1130165745815,19.324507,-1,1130,0.45017752,18.108177,15.785895,18.4004,0.107340105,100.0,0.012642969,0.1274,59.8990325,50.2780098,0.8414286,t17_f5_c3,18.437,0.1661,False,True,False,bulk_1.0.0,0.0,1.142154645815015e+18,0.99913895,742120258.0,ZTF17aaaaaal
ztf,58896.15464119986,1142154645815015021,2,1142154645815,20.364277,1,1142,0.25984287,17.814102,15.524499,17.7098,0.09114646,100.0,0.01106365,0.0432,59.8989822,50.2781954,0.85571426,t17_f5_c3,17.6983,0.0512,False,True,False,bulk_1.0.0,0.0,1.142175215815015e+18,0.8921484,742120258.0,ZTF17aaaaaal
